middle_date,number_unique_users,no_real_movements,jl_simple_means_over_user_means,graph_modularity,rel_tweets_in_residential_areas,mean_rog
2020-04-16,0.007590132827324478,0.0,0.0,0.9692276248806434,0.878628554899482,0.016308491111848532
2020-04-17,0.022770398481973434,0.010861694424330196,0.033921827083768986,0.9967387352368848,0.8522976973848969,0.01192098691236874
2020-04-18,0.011385199240986717,0.012309920347574221,0.03123025749087184,1.0,0.8289898041708399,0.02261004126401538
2020-04-19,0.018975332068311195,0.015206372194062274,0.03887200653288928,0.9611239245817633,0.8472420295009887,0.015098692553969745
2020-04-20,0.012333965844402278,0.020999275887038378,0.034363196831032804,0.9336519905867767,0.8704386697097386,0.0
2020-04-21,0.025616698292220113,0.02606806661839247,0.046339247164398044,0.9285173063158414,0.8658356039971477,0.020949797249854425
2020-04-22,0.046489563567362426,0.03475742215785663,0.0709052446150461,0.946133321019462,0.8792252718454551,0.029853624087867476
2020-04-23,0.03415559772296015,0.036205648081100654,0.11473976869311137,0.932828609091937,0.8798971858480055,0.07866465133195011
2020-04-24,0.023719165085388995,0.0333091962346126,0.15054026469779236,0.9144305427297932,0.8890162870214728,0.10542402321091442
2020-04-25,0.016129032258064516,0.03475742215785663,0.17382019120554576,0.9539932874546606,0.8850413935825806,0.13963489819459973
2020-04-26,0.019924098671726755,0.03765387400434468,0.15185866685970872,0.9061033704717645,0.9196166628080308,0.15810209821885932
2020-04-27,0.022770398481973434,0.042722664735698766,0.1684669884459306,0.8892765029431934,0.9121647534720186,0.18636301532188654
2020-04-28,0.009487666034155597,0.041274438812454746,0.18143678183190637,0.8585809531990329,0.9193462928318676,0.20906262517036664
2020-04-29,0.030360531309297913,0.04561911658218682,0.19233297507937053,0.8706212783095423,0.9419230566894373,0.22680855667826585
2020-04-30,0.03795066413662239,0.04634322954380883,0.18504471418786206,0.8416658092038167,0.945959134347966,0.1973924636755689
2020-05-01,0.04838709677419355,0.05358435916002897,0.21944377214981378,0.8125374791173502,0.9613281992809249,0.18360121033462168
2020-05-02,0.03700189753320683,0.04706734250543085,0.2605783839397929,0.8475742159107408,0.9716109957523069,0.2128851701243891
2020-05-03,0.036053130929791274,0.03403330919623461,0.23650927529260615,0.852333898370577,0.9772287578885449,0.17024233567762356
2020-05-04,0.030360531309297913,0.03475742215785663,0.20222625126773508,0.848113352146699,0.9618671465799894,0.17700841516680985
2020-05-05,0.031309297912713474,0.03548153511947864,0.20816804115639811,0.8348850918156584,0.9791444145991981,0.16008288582472527
2020-05-06,0.015180265654648957,0.03041274438812455,0.1918021421969703,0.8485086615074404,0.9686033789011455,0.1773784303810416
2020-05-07,0.014231499051233396,0.02389572773352643,0.14545550708246519,0.806655380185974,0.951262299271387,0.11920004032108748
2020-05-08,0.007590132827324478,0.015206372194062274,0.16415903621168407,0.7923602168267371,0.9639456411455086,0.16190404352882257
2020-05-09,0.0,0.015930485155684286,0.12544242932817362,0.7878538053881753,1.0,0.11730676510332752
2020-05-10,0.0,0.015206372194062274,0.14279841222876805,0.7872242372358517,0.9733608031054484,0.15151437425952838
2020-05-11,0.013282732447817837,0.008689355539464157,0.1358563069656532,0.8176541324551754,0.9587034805473655,0.13097758511599403
2020-05-12,0.014231499051233396,0.00724112961622013,0.12364554433036336,0.7982678482331257,0.9785934677966572,0.11954810817942556
2020-05-13,0.030360531309297913,0.00724112961622013,0.10221814970160575,0.8164808086719769,0.941763947142285,0.06410792372053319
2020-05-14,0.054079696394686905,0.028240405503258507,0.12169387662788635,0.7869536396013082,0.9335472778177155,0.11244830718525659
