middle_date,number_unique_users,no_real_movements,jl_simple_means_over_user_means,graph_modularity,rel_tweets_in_residential_areas,mean_rog
2020-04-13,0.08469786570437411,0.06719887060721676,0.5737155415285563,1.0,0.7772643134383342,0.7432116830572919
2020-04-14,0.09341421541144312,0.08929942575881865,0.5318445781293549,0.9235388202777925,0.7594926706790236,0.7001657813028921
2020-04-15,0.088357207855447,0.08288761279737479,0.45128634849355304,0.9436552026526747,0.7594926706790236,0.647801538934301
2020-04-16,0.09395407839757383,0.09620208386930783,0.4609176823435928,0.9001702367579046,0.7961315554835051,0.6214958519059661
2020-04-17,0.11505766478299478,0.11925329428989746,0.46822871589581294,0.9074646878863475,0.8179029147911397,0.5935804077436213
2020-04-18,0.10595232570736923,0.1167309343532902,0.5076644820125796,0.8782265119999451,0.8556342160090222,0.6230293082290596
2020-04-19,0.10960703474748539,0.12128210596873945,0.4737673829725295,0.8468412845462501,0.8723205114667232,0.5839407616414569
2020-04-20,0.12109316663347545,0.1635017125929584,0.5637757150898695,0.8723393682343726,0.8455747855205354,0.610707245054348
2020-04-21,0.11567489373426532,0.17777468103555064,0.5955913026094332,0.8594088127603839,0.8231576262398183,0.6364826025271638
2020-04-22,0.11108362997421137,0.18289783300779752,0.6313473744527391,0.8694298443939478,0.8386297354902441,0.6513503195489203
2020-04-23,0.10992269667807023,0.15938786985395811,0.5795538118263222,0.8291472252633088,0.8838472172156633,0.629871707401419
2020-04-24,0.10385202163614192,0.29275362318840575,0.5591706730256272,0.8422864923158189,0.8904109589041099,0.5617474721627457
2020-04-25,0.13128512301462744,0.2608695652173914,0.519772405217439,0.841107725483833,0.9197651663405092,0.5702800349983932
2020-04-26,0.13128512301462744,0.3594202898550726,0.5764911572597339,0.7740335652013295,0.9549902152641877,0.5602594622146583
2020-04-27,0.08708734857151187,0.31884057971014496,0.6252322426612447,0.7961179386445811,0.9510763209393345,0.6168635987875072
2020-04-28,0.08403922619612458,0.42898550724637696,0.5870795069546462,0.8637547531307312,0.9823874755381604,0.6189232242639097
2020-04-29,0.04931604949878748,0.10093316294689283,0.6728887284008137,0.7105209005398629,0.9806860149840891,0.7062485984217122
2020-04-30,0.039841451753009266,0.43188405797101465,0.6559403774425234,0.8749782255399365,0.9589041095890409,0.6909675343724297
2020-05-01,0.017495955254982914,0.0952419731861437,0.6172712582252939,0.7981793652140716,0.9387522374564982,0.7389108376228604
2020-05-02,0.003263983248362019,0.42898550724637696,0.580724847513864,0.9436709107325014,0.9334637964774956,0.6835181547186912
2020-05-03,0.0261249010637665,0.32173913043478264,0.5799509069529434,0.9557010255023315,0.9295499021526423,0.6561695144496436
2020-05-04,0.0,0.08202115158636902,0.5756284598539986,0.8699229610817326,0.8823321079260045,0.6785855636874687
2020-05-05,0.0063121056237493,0.31884057971014496,0.6022682116668973,0.9487408615848112,0.9021526418786696,0.7133928781159156
2020-05-06,0.003263983248362019,0.08405797101449278,0.6274329781795649,0.7528409998456236,0.9373776908023488,0.7119702717268153
2020-05-07,0.0261249010637665,0.3159420289855073,0.5596679867031142,0.929080024201292,0.8982387475538164,0.6506883592808207
2020-05-08,0.04288957412839654,0.2753623188405798,0.6102051493934837,0.9228944493636478,0.9393346379647755,0.6141641584192196
2020-05-09,0.032221145814541066,0.21159420289855066,0.5088060253586018,0.9539162244520152,0.9510763209393345,0.586673577289188
2020-05-10,0.039841451753009266,0.17391304347826092,0.42068220991858785,0.9630945658457716,0.9354207436399222,0.5033611683058786
2020-05-11,0.033745207002234705,0.1884057971014494,0.54590509347781,0.9636201438436136,0.9178082191780826,0.5390235274165345
2020-05-12,0.03526926818992834,0.14202898550724635,0.5468804563137074,0.9921425243542983,0.9275929549902157,0.5551914646508218
2020-05-13,0.05508206362994567,0.09275362318840584,0.4920786385513309,0.9931936341996155,0.9275929549902157,0.4935991367846467
2020-05-14,0.06422643075610739,0.1043478260869566,0.4158228763131681,0.9858992040811165,0.9334637964774956,0.4964928883098157
