date;user_count;weekly citywide penetration rate;amount of movements;average distance;Modularity;Residential;Radius of Gyration
2020-12-24 00:00:00;2458269;0,036429594;7224268;4,466672433;0,934609927;80,46384257;8,22687038
2020-12-25 00:00:00;2232579;0,033085047;4911212;4,138765003;0,950941877;81,38829152;7,716645005
2020-12-26 00:00:00;2357955;0,03494302;6511893;4,581688683;0,937463439;80,32434419;9,711503629
2020-12-27 00:00:00;2260818;0,033503527;5364528;4,514094793;0,947490144;80,96665774;9,394490627
2020-12-28 00:00:00;2475534;0,036685448;7555852;4,789948652;0,927175406;79,22493003;8,713242573
2020-12-29 00:00:00;2454868;0,036379194;7003869;4,927797438;0,922787214;79,23148463;8,935387389
2020-12-30 00:00:00;2493787;0,036955943;7866630;4,984441278;0,919085692;78,95012444;9,059984301
2020-12-31 00:00:00;2409993;0,035714182;7230020;4,670509273;0,933461753;80,14435248;8,593776692
2021-01-01 00:00:00;2179485;0,032298237;5300900;4,131529524;0,948696732;80,80255464;7,703621143
2021-01-02 00:00:00;2233343;0,033096369;5028470;4,764667833;0,943401823;80,19249572;10,0408661
2021-01-03 00:00:00;2185882;0,032393035;5364528;4,514094793;0,947490144;80,15903773;9,394490627
2021-01-04 00:00:00;2471942;0,036632217;7591585;4,867752777;0,927962991;79,02666836;8,853289998
2021-01-05 00:00:00;2478394;0,03672783;7857450;4,812732237;0,926749636;78,71895814;8,728270027
2021-01-06 00:00:00;2480749;0,03676273;7880437;4,77263094;0,924772894;79,1093027;8,678725692
2021-01-07 00:00:00;2496571;0,036997199;8142391;4,770705434;0,924270115;79,29553788;8,774129781
2021-01-08 00:00:00;2521792;0,037370954;8381008;4,827446469;0,922890496;78,92255644;8,956271644
2021-01-09 00:00:00;2412578;0,03575249;7132024;4,746680972;0,931644427;80,16155617;10,00848975
2021-01-10 00:00:00;2307646;0,034197481;5968307;4,828853348;0,939145704;80,78975032;9,961056026
2021-01-11 00:00:00;2505088;0,037123414;7985055;4,762220213;0,925258135;79,37460001;8,663331384
2021-01-12 00:00:00;2496999;0,037003542;8136227;4,697667479;0,924549496;79,38765862;8,521153461
2021-01-13 00:00:00;2501622;0,037072051;8086105;4,730787879;0,924701164;79,04898405;8,603408181
2021-01-14 00:00:00;2477192;0,036710018;7247770;4,884266074;0,921780912;79,09644199;8,978538934
2021-01-15 00:00:00;2518326;0,037319591;8380131;4,929351665;0,921695633;78,82653713;9,139700997
2021-01-16 00:00:00;2422629;0,035901437;7353257;4,911162066;0,929282164;79,94499039;10,30455572
2021-01-17 00:00:00;2333556;0,034581446;6449304;5,02384738;0,935980008;80,04917085;10,31204528
2021-01-18 00:00:00;2508888;0,037179727;8068723;4,95359974;0,924027334;78,62606353;9,007814532
2021-01-19 00:00:00;2499018;0,037033462;8154688;4,849916996;0,922880901;78,77268506;8,795202593
2021-01-20 00:00:00;2442075;0,036189612;6973689;4,809983057;0,933493623;80,18605784;8,745959502
2021-01-21 00:00:00;2488794;0,03688195;7827600;4,845526912;0,921728767;78,39660104;8,908808442
2021-01-22 00:00:00;2508643;0,037176097;8251787;4,963018525;0,922013142;78,75358931;9,200301345
2021-01-23 00:00:00;2416415;0,035809351;7204826;4,922925278;0,930433717;80,17493947;10,3257295
2021-01-24 00:00:00;2314405;0,034297644;6103355;5,00583061;0,939097485;81,13341923;10,2796151
2021-01-25 00:00:00;2502902;0,03709102;7793453;4,94430148;0,924299167;78,94597501;8,991077665
2021-01-26 00:00:00;2482077;0,03678241;7567551;4,827601947;0,92168449;78,03185616;8,755035504
2021-01-27 00:00:00;2490856;0,036912507;7949757;4,840012131;0,921045485;78,24661016;8,800011835
2021-01-28 00:00:00;2513231;0,037244087;8225886;4,833550761;0,922778221;78,34842995;8,88725137
2021-01-29 00:00:00;2523340;0,037393894;8466785;4,976849875;0,919493422;78,23873628;9,225197775
2021-01-30 00:00:00;2418733;0,035843702;7332632;4,928893919;0,928768235;79,52424085;10,33647305
2021-01-31 00:00:00;2310121;0,034234158;6236442;5,180491559;0,936762183;80,67950634;10,59400481
2021-02-01 00:00:00;2500559;0,037056298;7961397;4,954036244;0,923668936;78,92842021;9,008600238
2021-02-02 00:00:00;2528423;0,037469221;8175285;4,788720665;0,923472025;79,20378931;8,685049196
2021-02-03 00:00:00;2531985;0,037522007;8338238;4,715110467;0,923222085;78,57138384;8,575188841
2021-02-04 00:00:00;2537597;0,037605172;8179394;4,809344928;0,922428576;78,64330451;8,84368087
2021-02-05 00:00:00;2535740;0,037577653;7675637;4,657114404;0,918956204;78,38245425;8,649673927
2021-02-06 00:00:00;2441355;0,036178942;7084460;4,449209201;0,932225142;79,82130626;9,473040562
2021-02-07 00:00:00;2328609;0,034508136;5974982;4,417855623;0,941798539;80,70767135;9,221260121
2021-02-08 00:00:00;2539086;0,037627238;8030245;4,703349468;0,923726318;78,60622014;8,557364042
2021-02-09 00:00:00;2526677;0,037443346;8088978;4,712616806;0,923174554;78,70935741;8,548062251
2021-02-10 00:00:00;2544429;0,037706417;8261947;4,790007398;0,921657444;78,9561316;8,710003317
2021-02-11 00:00:00;2557743;0,03790372;8432386;4,778389325;0,911729454;78,89441441;8,787960786
2021-02-12 00:00:00;2564214;0,037999615;8697381;4,939177826;0,905450299;78,80605019;9,157388086
2021-02-13 00:00:00;2349326;0,034815145;5290003;5,286774751;0,917806071;80,12463432;10,98065855
2021-02-14 00:00:00;2225328;0,032977593;5974982;4,417855623;0,919467764;80,60625164;9,221260121
2021-02-15 00:00:00;2378864;0,035252875;6658630;4,781078082;0,92414956;80,0929263;8,697275547
2021-02-16 00:00:00;2321422;0,03440163;5967398;4,970468707;0,929677379;80,39892452;9,012195672
2021-02-17 00:00:00;2468635;0,03658321;7185489;4,915948501;0,920852723;79,59892415;8,936697302
2021-02-18 00:00:00;2521392;0,037365027;8101365;4,920937648;0,92429333;78,80461179;9,044547767
2021-02-19 00:00:00;2536856;0,037594191;8291997;4,985980439;0,922515467;78,82647183;9,241632791
2021-02-20 00:00:00;2441290;0,036177979;7149278;4,806692563;0,930519059;79,37589051;10,11651061
2021-02-21 00:00:00;2325680;0,03446473;5922123;4,581669725;0,942040841;80,56654072;9,516125505
2021-02-22 00:00:00;2529598;0,037486633;7945214;4,801086225;0,925098571;78,71671149;8,733290205
2021-02-23 00:00:00;2531602;0,037516331;7989587;4,778177353;0,923685672;78,68991858;8,666071235
2021-02-24 00:00:00;2544032;0,037700533;8235182;4,696384217;0,924001123;79,11678801;8,54148159
2021-02-25 00:00:00;2536732;0,037592353;8007139;4,716754092;0,924327034;79,18451867;8,677017365
2021-02-26 00:00:00;2557948;0,037906758;8231673;4,856258614;0,922071692;79,2547354;9,008133505
2021-02-27 00:00:00;2449334;0,036297184;7208719;4,632438694;0,931021795;80,34896108;9,802853649
2021-02-28 00:00:00;2349997;0,034825089;6150861;4,600235533;0,939570436;80,87401263;9,54954396
2021-03-01 00:00:00;2545889;0,037728053;8143431;4,732763396;0,924492024;79,14160283;8,610309114
2021-03-02 00:00:00;2532318;0,037526941;7970987;4,730560032;0,923243932;79,1900082;8,580360058
2021-03-03 00:00:00;2564601;0,03800535;8506744;4,582794798;0,922939885;79,00069708;8,337020637
2021-03-04 00:00:00;2553812;0,037845465;8326960;4,707323267;0,922670367;79,5057211;8,66004188
2021-03-05 00:00:00;2591530;0,038404416;8815397;4,76342664;0,918431834;80,03355886;8,841035953
2021-03-06 00:00:00;2477715;0,036717768;7314175;4,494090381;0,931580629;80,21483243;9,553826686
2021-03-07 00:00:00;2339554;0,034670332;5652918;4,342327075;0,944906053;81,00862512;9,085308734
2021-03-08 00:00:00;2546133;0,037731669;7915392;4,692272405;0,925224856;78,92959015;8,53742533
2021-03-09 00:00:00;2542797;0,037682232;7950713;4,778230334;0,925426521;78,95737507;8,666166602
2021-03-10 00:00:00;2553218;0,037836663;8066830;4,733033937;0,925511968;79,16823932;8,607451087
2021-03-11 00:00:00;2558588;0,037916242;8157708;4,722790684;0,925311816;79,39354276;8,687883231
2021-03-12 00:00:00;2579857;0,038231432;8463975;4,787143833;0,922349031;79,08047713;8,8837269
2021-03-13 00:00:00;2459804;0,036452341;7156789;4,615983172;0,932097154;80,61706737;9,773233709
2021-03-14 00:00:00;2344305;0,034740738;6008378;4,579840561;0,94136323;81,05429376;9,51283301
2021-03-15 00:00:00;2543028;0,037685655;7859890;4,759199099;0,925896674;79,16950759;8,657893378
2021-03-16 00:00:00;2558321;0,037912285;7935111;4,679325908;0,926161189;79,1405291;8,488138635
2021-03-17 00:00:00;2570182;0,038088056;8043622;4,701043502;0,925323398;79,12062836;8,549868303
2021-03-18 00:00:00;2566993;0,038040797;8061332;4,672449492;0,925338081;79,27612855;8,597269086
2021-03-19 00:00:00;2583122;0,038279816;8146243;4,80232327;0,92267156;79,06158511;8,911049887
2021-03-20 00:00:00;2454099;0,036367798;7003866;4,541104018;0,933791028;80,27471841;9,638451232
2021-03-21 00:00:00;2340040;0,034677534;5734426;4,464857178;0,943825478;80,77518193;9,30586292
2021-03-22 00:00:00;2545356;0,037720154;7657251;4,678102421;0,928042469;79,26092436;8,511919358
2021-03-23 00:00:00;2545232;0,037718317;7766282;4,692799813;0,927594236;79,2625233;8,512391664
2021-03-24 00:00:00;2565810;0,038023266;7883846;4,684228987;0,926909234;79,07673382;8,519602176
2021-03-25 00:00:00;2559568;0,037930765;8041068;4,712935341;0,925704051;79,0460422;8,670143614
2021-03-26 00:00:00;2515247;0,037273963;7009970;4,761645968;0,928631522;79,77157056;8,837830742
2021-03-27 00:00:00;2030924;0,03009668;7003866;4,541104018;0,950506409;80,69531582;9,638451232
2021-03-28 00:00:00;2270792;0,033651334;5028737;4,098773914;0,948731206;80,8585527;8,646913045
2021-03-29 00:00:00;2454194;0,036369206;6388039;4,625418033;0,936235624;80,07940694;8,41708746
2021-03-30 00:00:00;2479493;0,036744117;6817932;4,383375186;0,936778542;80,06791183;7,955427335
2021-03-31 00:00:00;2486118;0,036842294;6969489;4,552329803;0,934448206;79,86976296;8,282183646
2021-04-01 00:00:00;2499043;0,037033832;7201227;4,655885569;0,931674941;80,1426461;8,567454024
2021-04-02 00:00:00;2315349;0,034311633;5527991;4,186733927;0,946268516;80,8938949;7,802989069
2021-04-03 00:00:00;2374199;0,035183743;6181200;4,347449129;0,940528009;80,66796812;9,289872433
2021-04-04 00:00:00;2313540;0,034284825;5486750;4,268683638;0,945978257;81,12334224;8,952750548
2021-04-05 00:00:00;2514228;0,037258862;7184779;4,767776588;0,932181234;79,70425684;8,673332859
2021-04-06 00:00:00;2512253;0,037229594;7136187;4,574032491;0,929259107;79,45627246;8,298610483
2021-04-07 00:00:00;2530584;0,037501245;7446283;4,533019997;0,929762192;79,30363022;8,247425995
2021-04-08 00:00:00;2531131;0,037509351;7440229;4,602291861;0,929549912;79,41401548;8,470985349
2021-04-09 00:00:00;2551839;0,037816227;7922622;4,740906668;0,924343427;79,04273859;8,800500002
2021-04-10 00:00:00;2441673;0,036183654;6841526;4,600519679;0,932998627;80,1638859;9,745399423
2021-04-11 00:00:00;2316592;0,034330053;5443913;4,402072254;0,944310824;80,54853893;9,192850057
2021-04-12 00:00:00;2514059;0,037256357;7429704;4,762419817;0,925132156;78,63944649;8,66369067
2021-04-13 00:00:00;2514714;0,037266064;7400286;4,580778303;0,929485016;78,91652759;8,310752946
2021-04-14 00:00:00;2528922;0,037476615;7194980;4,704569385;0,924952202;79,04057432;8,556214892
2021-04-15 00:00:00;2545101;0,037716375;7597809;4,745873614;0,922828938;78,85760649;8,729432505
2021-04-16 00:00:00;2533182;0,037539745;7415608;4,972213127;0,920833799;79,14347234;9,216851628
2021-04-17 00:00:00;2461098;0,036471517;6927929;4,687069158;0,933487248;80,05943655;9,901188485
2021-04-18 00:00:00;2329271;0,034517946;5557640;4,440160742;0,944570093;80,64750874;9,261409336
2021-04-19 00:00:00;2544490;0,037707321;7553497;4,760909141;0,927856043;79,08816542;8,660971454
2021-04-20 00:00:00;2553796;0,037845228;7790039;4,641169912;0,926850621;78,99443717;8,419457841
2021-04-21 00:00:00;2425086;0,035937848;6492864;4,40009671;0,937288539;79,74365844;8,008164079
2021-04-22 00:00:00;2533237;0,03754056;7385317;4,750224327;0,926268309;78,96153678;8,737263789
2021-04-23 00:00:00;2515892;0,037283521;7032800;4,738355157;0,930786445;79,79346442;8,795907283
2021-04-24 00:00:00;2435775;0,036096251;6531218;4,676866998;0,931931065;80,39851334;9,882824596
2021-04-25 00:00:00;2332053;0,034559173;5621390;4,639871982;0,942650037;80,86603066;9,620889568
2021-04-26 00:00:00;2549768;0,037785536;7657326;4,814449657;0,927693479;79,03492445;8,757344382
2021-04-27 00:00:00;2529430;0,037484143;7454626;4,716576073;0,925532915;78,78012945;8,555188932
2021-04-28 00:00:00;2549045;0,037774822;7818950;4,691970544;0,926165858;78,75715994;8,533536979
2021-04-29 00:00:00;2549945;0,037788159;7723854;4,724610462;0,927148578;78,83744002;8,691158831
2021-04-30 00:00:00;2563623;0,037990857;8138304;4,840646674;0,919102682;78,58304904;8,980032014
2021-05-01 00:00:00;2396364;0,035512211;6419593;4,580934942;0,93669464;80,13757948;9,710146896
2021-05-02 00:00:00;2339698;0,034672466;5694656;4,522771177;0,942301044;80,09500472;9,410108118
2021-05-03 00:00:00;2539353;0,037631194;7176564;4,838672405;0,921476224;78,29750024;8,800945328
2021-05-04 00:00:00;2563305;0,037986144;7819029;4,74138397;0,925648151;78,5972993;8,599843146
2021-05-05 00:00:00;2569928;0,038084292;8011718;4,690156532;0,924810882;78,61486601;8,530271758
2021-05-06 00:00:00;2574084;0,03814588;7983796;4,729000524;0,924420773;78,76061206;8,699060943
2021-05-07 00:00:00;2593233;0,038429653;8203022;4,836730341;0,92317788;78,63569282;8,972982614
2021-05-08 00:00:00;2503966;0,037106787;7272476;4,546581466;0,930636868;79,62640503;9,648310639
2021-05-09 00:00:00;2406455;0,035661752;6230526;4,657151462;0,936860301;80,20544058;9,651992631
2021-05-10 00:00:00;2565412;0,038017368;7778821;4,797390122;0,925797126;78,59870404;8,726637219
2021-05-11 00:00:00;2568607;0,038064715;7999661;4,701383084;0,925028606;78,53170998;8,527841551
2021-05-12 00:00:00;2555259;0,037866909;7481399;4,773411815;0,921878148;78,47565054;8,680131267
2021-05-13 00:00:00;2517816;0,037312033;5816771;4,44646381;0,919436783;77,73800626;8,190494858
2021-05-14 00:00:00;2596448;0,038477297;8255603;4,807471157;0,922008345;78,78900598;8,920316083
2021-05-15 00:00:00;2489080;0,036886189;7186935;4,605362882;0,930635972;79,91161241;9,754117187
2021-05-16 00:00:00;2355053;0,034900015;5473362;4,689455662;0,940943632;80,61191376;9,710140192
2021-05-17 00:00:00;2558574;0,037916034;7456964;4,786445751;0,919390684;78,537232;8,706937352
2021-05-18 00:00:00;2548208;0,037762418;7551710;4,73314341;0,923930195;78,44781616;8,585010139
2021-05-19 00:00:00;2564600;0,038005335;7829017;4,68107324;0,925502467;78,62141024;8,513921832
2021-05-20 00:00:00;2580226;0,0382369;8009052;4,665865849;0,9245768;78,57080103;8,585418528
2021-05-21 00:00:00;2609203;0,038666316;8245068;4,80104447;0,922298551;78,66190401;8,908748047
2021-05-22 00:00:00;2505261;0,037125978;7271206;4,687179229;0,930541029;79,86809199;9,901386613
2021-05-23 00:00:00;2373469;0,035172925;5938388;4,666656942;0,940451117;80,49079093;9,669102495
2021-05-24 00:00:00;2565975;0,038025711;7621744;4,783799544;0,926966997;79,15309674;8,702174179
2021-05-25 00:00:00;2577685;0,038199244;7828177;4,696868594;0,926211909;78,96816039;8,51971547
2021-05-26 00:00:00;2572130;0,038116924;7749175;4,752363774;0,924200935;78,95312083;8,642244793
2021-05-27 00:00:00;2588157;0,038354431;7908263;4,761753796;0,924889307;78,84310952;8,758016833
2021-05-28 00:00:00;2622706;0,03886642;8399843;4,800672045;0,92101504;78,7977554;8,90807768
2021-05-29 00:00:00;2506471;0,037143909;7317772;4,679983313;0,930550375;79,64564747;9,888433964
2021-05-30 00:00:00;2413945;0,035772747;5907322;4,531659106;0,941081627;80,06298411;9,426106391
2021-05-31 00:00:00;2567336;0,03804588;7465230;4,74030176;0,928470735;79,11270565;8,623878168
2021-06-01 00:00:00;2578713;0,038214478;7983196;4,627015457;0,925100368;78,5377631;8,393979822
2021-06-02 00:00:00;2606774;0,03863032;8478744;4,751999817;0,921219759;78,42585724;8,641589671
2021-06-03 00:00:00;2451496;0,036329223;6496792;4,638730049;0,937496441;79,98934561;8,536574088
2021-06-04 00:00:00;2582103;0,038264715;8037215;4,728680901;0,923447658;78,43799226;8,778493622
2021-06-05 00:00:00;2485800;0,036837582;7176376;4,754762026;0,927353738;79,28248816;10,02303565
2021-06-06 00:00:00;2395803;0,035503897;6102049;4,969527073;0,93778217;80,242777;10,21426873
2021-06-07 00:00:00;2600248;0,03853361;8072987;4,804292082;0,924199634;78,57604422;8,739060748
2021-06-08 00:00:00;2596372;0,038476171;8089612;4,693590213;0,92449588;78,47282004;8,513814383
2021-06-09 00:00:00;2615397;0,038758106;8397876;4,725183814;0,925516942;79,15014049;8,593320865
2021-06-10 00:00:00;2626454;0,038921962;8525351;4,693716278;0,924842716;79,08450419;8,635549301
2021-06-11 00:00:00;2638544;0,039101126;8694456;4,808423491;0,920607799;78,98269878;8,922030284
2021-06-12 00:00:00;2525606;0,037427475;7641271;4,516375303;0,930466079;79,98705672;9,593939545
2021-06-13 00:00:00;2393439;0,035468865;5990996;4,474205769;0,942824535;80,70288034;9,322690385
2021-06-14 00:00:00;2608941;0,038662433;8082973;4,761118462;0,926724375;79,11891111;8,661348231
2021-06-15 00:00:00;2613280;0,038726734;8316114;4,688577799;0,925505859;78,98819442;8,504792039
2021-06-16 00:00:00;2608903;0,03866187;8200590;4,684892861;0,925390296;78,94241541;8,520797149
2021-06-17 00:00:00;2628337;0,038949867;8163552;4,65309389;0,926512395;79,34470148;8,562429002
2021-06-18 00:00:00;2646434;0,03921805;8657149;4,796031135;0,923396733;79,24529991;8,899724043
2021-06-19 00:00:00;2536364;0,0375869;7417786;4,687022768;0,932033967;80,46416411;9,901104982
2021-06-20 00:00:00;2426674;0,035961381;6219620;4,5203733;0,941872508;80,92753183;9,40579194
2021-06-21 00:00:00;2611352;0,038698162;8053109;4,686970421;0,927977974;79,26314721;8,527881758
2021-06-22 00:00:00;2557390;0,037898488;6213341;4,728657217;0,925655341;78,77737941;8,576934991
2021-06-23 00:00:00;2625777;0,038911929;8093303;4,710775576;0,922307456;78,73506918;8,567386037
2021-06-24 00:00:00;2595962;0,038470095;7309455;4,939643046;0,919836086;78,89592226;9,078217482
2021-06-25 00:00:00;2654073;0,039331254;8707738;4,831027042;0,923321916;79,00770517;8,962716676
2021-06-26 00:00:00;2552443;0,037825178;7624365;4,676924661;0,930966166;80,32534395;9,88292839
2021-06-27 00:00:00;2441690;0,036183906;6366619;4,787385801;0,940298629;80,76278702;9,886414441
2021-06-28 00:00:00;2632485;0,039011337;8185141;4,760250985;0,927266781;79,39303254;8,659786774
2021-06-29 00:00:00;2611169;0,038695451;7983646;4,691122805;0,928730555;79,20380297;8,509373048
2021-06-30 00:00:00;2614668;0,038747303;8084099;4,672723255;0,927758231;78,93355449;8,498891859
2021-07-01 00:00:00;2627763;0,03894136;8399847;4,695163066;0,925306393;78,90898665;8,638153519
2021-07-02 00:00:00;2644004;0,039182039;8667869;4,791752464;0,922283305;79,06469754;8,892022436
2021-07-03 00:00:00;2558583;0,037916168;7732864;4,655571672;0,930177138;80,03664396;9,844493009
2021-07-04 00:00:00;2432054;0,036041108;6186013;4,572627924;0,941627767;80,87002856;9,499850263
2021-07-05 00:00:00;2609708;0,0386738;8076010;4,744113963;0,927100152;79,18762001;8,630740133
2021-07-06 00:00:00;2625766;0,038911766;8275320;4,70845447;0,926291496;79,13517715;8,540570046
2021-07-07 00:00:00;2634945;0,039047792;8467167;4,633823405;0,925023232;79,16658959;8,42887213
2021-07-08 00:00:00;2643011;0,039167324;8511012;4,810712117;0,924776858;79,26313644;8,846141811
2021-07-09 00:00:00;2664512;0,039485951;8833777;4,870383151;0,922067086;79,15852812;9,033557672
2021-07-10 00:00:00;2572747;0,038126067;7811189;4,664715793;0,929229761;80,23783438;9,860952427
2021-07-11 00:00:00;2453665;0,036361366;6373789;4,765549781;0,93977126;80,72107452;9,847109606
2021-07-12 00:00:00;2631210;0,038992442;8208404;4,777227895;0,926088284;79,40087387;8,690345211
2021-07-13 00:00:00;2637233;0,039081698;8263905;4,729763178;0,926443914;79,47695328;8,57892572
2021-07-14 00:00:00;2638522;0,0391008;8321651;4,832772389;0,926369418;78,94729874;8,786980299
2021-07-15 00:00:00;2658534;0,039397362;8462383;4,790010622;0,924927748;78,74490362;8,80887912
2021-07-16 00:00:00;2683898;0,039773237;8611444;4,924124444;0,923079885;78,93444173;9,130292
2021-07-17 00:00:00;2564356;0,038001719;7569546;4,762394647;0,931222164;79,95124809;10,03677436
2021-07-18 00:00:00;2286294;0,033881061;6373789;4,765549781;0,945354957;81,24923187;9,847109606
2021-07-19 00:00:00;2623265;0,038874704;7704870;5,004825023;0,925563233;78,72220663;9,100020042
2021-07-20 00:00:00;2620016;0,038826556;7926834;4,832344112;0,927136294;79,05958557;8,763571401
2021-07-21 00:00:00;2634942;0,039047747;8025979;4,822339564;0,927423047;78,92484398;8,768201215
2021-07-22 00:00:00;2607791;0,038645391;6438844;4,623625073;0,918294642;78,36978203;8,509385131
2021-07-23 00:00:00;2658705;0,039399896;8515655;4,944539072;0,923535222;78,72842073;9,167038329
2021-07-24 00:00:00;2555726;0,037873829;7464526;4,909004399;0,930443877;80,25311133;10,30067192
2021-07-25 00:00:00;2441159;0,036176037;6199653;4,932881677;0,939546404;80,63450466;10,14830702
2021-07-26 00:00:00;2631146;0,038991494;7946208;4,956542025;0,927077046;78,74436008;9,013110645
2021-07-27 00:00:00;2637700;0,039088619;8237089;4,863272511;0,925261713;78,8965175;8,81924252
2021-07-28 00:00:00;2615536;0,038760166;7727604;4,724944095;0,92855306;79,32891254;8,592889371
2021-07-29 00:00:00;2627949;0,038944117;7936664;4,747018245;0,927797913;79,34502101;8,731492841
2021-07-30 00:00:00;2645315;0,039201467;8210541;4,899190853;0,924906069;79,30592771;9,085411535
2021-07-31 00:00:00;2544715;0,037710655;7214479;4,711624106;0,932727212;80,49590545;9,945387392
2021-08-01 00:00:00;2442229;0,036191894;6025477;4,722917353;0,942117317;81,08414577;9,770371235
2021-08-02 00:00:00;2637924;0,039091938;8266214;4,726098903;0,925913572;79,70547943;8,598313026
2021-08-03 00:00:00;2625126;0,038902282;7975918;4,70367323;0,927706491;79,1364399;8,531963815
2021-08-04 00:00:00;2626735;0,038926126;8139906;4,65986156;0,926485397;79,27542677;8,475740809
2021-08-05 00:00:00;2651993;0,03930043;8403250;4,741955585;0,925266051;79,25470771;8,722380054
2021-08-06 00:00:00;2676403;0,039662167;8779037;4,877989744;0,922137575;79,11985871;9,047249539
2021-08-07 00:00:00;2599519;0,038522807;7745425;4,785680809;0,929087414;80,05750455;10,07868946
2021-08-08 00:00:00;2498947;0,03703241;6585261;4,848970802;0,937421794;81,11232753;9,997267444
2021-08-09 00:00:00;2656932;0,039373622;8144956;4,845450256;0,926267491;79,0084763;8,813145462
2021-08-10 00:00:00;2672107;0,039598503;8325562;4,801266394;0,924889275;79,16124138;8,70763151
2021-08-11 00:00:00;2656976;0,039374274;8060248;4,763485477;0,927363458;79,01062743;8,662263858
2021-08-12 00:00:00;2653837;0,039327756;8038670;4,797770525;0,927282125;78,82394624;8,822846945
2021-08-13 00:00:00;2668839;0,039550074;8330843;4,817097853;0,925282522;79,34094514;8,937644136
2021-08-14 00:00:00;2563204;0,037984647;7003075;4,646010159;0,934740597;80,59573508;9,827282287
2021-08-15 00:00:00;2462618;0,036494043;6026574;4,676530261;0,942390366;80,935235;9,68687447
2021-08-16 00:00:00;2670337;0,039572273;8124770;4,798187997;0,926805539;79,55772766;8,728073395
2021-08-17 00:00:00;2671013;0,039582291;8318248;4,723796038;0,926574866;79,3893605;8,568184869
2021-08-18 00:00:00;2682479;0,039752208;8412703;4,700456174;0,925736059;79,39936554;8,548811112
2021-08-19 00:00:00;2682087;0,039746399;8338704;4,844614172;0,925453468;79,36893133;8,90716551
2021-08-20 00:00:00;2710069;0,04016107;8732927;4,989877175;0,922057067;78,95639304;9,248646915
2021-08-21 00:00:00;2583794;0,038289775;7484449;5,011352608;0,929308512;80,38428678;10,48489869
2021-08-22 00:00:00;2470901;0,03661679;6355162;5,055663625;0,938050367;81,16576452;10,36931453
2021-08-23 00:00:00;2673351;0,039616938;8126343;4,908173496;0,926407297;79,39560095;8,926047292
2021-08-24 00:00:00;2681498;0,03973767;8321924;4,832087134;0,925522063;79,26367104;8,763108841
2021-08-25 00:00:00;2688210;0,039837137;8382914;4,854888288;0,925334799;79,36897779;8,826788918
2021-08-26 00:00:00;2699760;0,040008299;8566034;4,796404136;0,924311232;79,44875287;8,820387445
2021-08-27 00:00:00;2714554;0,040227534;8573414;4,867654512;0,923466229;79,57067881;9,028646121
2021-08-28 00:00:00;2582211;0,038266316;7182518;4,690842561;0,933416315;80,60309607;9,907980609
2021-08-29 00:00:00;2453449;0,036358165;5692022;4,6178108;0,94284329;81,19678135;9,581179441
2021-08-30 00:00:00;2661825;0,039446132;7829360;4,775168176;0,927951229;79,50018609;8,686637717
2021-08-31 00:00:00;2655087;0,03934628;7943478;4,719448556;0,92760382;79,42507159;8,560359402
2021-09-01 00:00:00;2817733;0,041756565;9238818;4,65986156;0,92450762;79,16658959;8,475740809
2021-09-02 00:00:00;2879157;0,04266682;8566034;4,796404136;0,924700052;79,26313644;8,820387445
2021-09-03 00:00:00;2891168;0,042844813;8573414;4,867654512;0,920928347;79,15852812;9,028646121
2021-09-04 00:00:00;2719876;0,040306402;8147135;4,785680809;0,925451917;80,23783438;10,07868946
2021-09-05 00:00:00;2431954;0,036039627;6124694;4,848970802;0,939496075;80,72107452;9,997267444
2021-09-06 00:00:00;2628416;0,038951037;6231138;4,845450256;0,916137115;79,40087387;8,813145462
2021-09-07 00:00:00;2465815;0,03654142;5999614;4,801266394;0,941106033;79,47695328;8,70763151
2021-09-08 00:00:00;2697412;0,039973503;8370506;4,763485477;0,923849142;78,94729874;8,662263858
2021-09-09 00:00:00;2687907;0,039832647;8426789;4,813253379;0,924629069;78,74490362;8,850716082
2021-09-10 00:00:00;2708125;0,040132261;8590611;4,937418153;0,922164053;78,93444173;9,154220675
2021-09-11 00:00:00;2439130;0,036145969;7182518;4,690842561;0,934146909;79,95124809;9,907980609
2021-09-12 00:00:00;2453449;0,036358165;5692022;4,6178108;0,94284329;81,24923187;9,581179441
2021-09-13 00:00:00;2687290;0,039823503;8236956;4,855888771;0,923819476;78,72220663;8,831934788
2021-09-14 00:00:00;2698590;0,03999096;8465374;4,786046768;0,924079323;79,05958557;8,680236183
2021-09-15 00:00:00;2695727;0,039948533;8377836;4,764608116;0,924342921;78,95312083;8,66428461
2021-09-16 00:00:00;2680880;0,039728512;8093584;4,76264576;0,926389687;78,84310952;8,759622367
2021-09-17 00:00:00;2710515;0,040167679;8476146;4,871956327;0,92319491;78,7977554;9,036389389
2021-09-18 00:00:00;2570651;0,038095006;6885525;4,879100961;0,929060624;79,64564747;10,24684573
2021-09-19 00:00:00;2436909;0,036113056;5273661;4,955523938;0,936053891;80,70288034;10,18906309
2021-09-20 00:00:00;2697507;0,039974911;8242305;4,839016796;0,925258809;79,11891111;8,801565232
2021-09-21 00:00:00;2737993;0,040574881;8608067;4,681053283;0,923887626;78,98819442;8,491247909
2021-09-22 00:00:00;2687400;0,039825133;7749262;4,771202066;0,918186707;78,94241541;8,676153718
