middle_date,number_unique_users,no_real_movements,jl_simple_means_over_user_means,graph_modularity,rel_tweets_in_residential_areas,mean_rog
2020-04-06,0.009612290862290847,0.5434703002658235,0.7845415020687894,0.5870132692774473,0.7620618168111573,1.0
2020-04-07,0.0,0.5782294128236104,0.7912643974208128,0.6124881013591406,0.7105540897097625,0.9776679768438895
2020-04-08,0.05563766891891871,0.5892007537165646,0.7401882878729965,0.6479514791618552,0.7024241424802112,0.9271060914523436
2020-04-09,0.05835983041865384,0.6720780830978177,0.7183381016031869,0.7016462711207537,0.6952506596306072,0.9143516436868601
2020-04-10,0.056400150150150194,0.6766165710985433,0.7870047079099906,0.7454085812529391,0.729917912635591,0.9362264745005138
2020-04-11,0.050497866287339536,0.6315584622273381,0.7974665392515654,0.7215653343632049,0.7570476322732956,0.9349245702875516
2020-04-12,0.07671734234234197,0.5754518581671662,0.7276538641119277,0.6011638848539533,0.7851583113456466,0.8793896524652046
2020-04-13,0.11170098670098667,0.5987568643798071,0.754116260754047,0.6392030959050948,0.8176278426938057,0.8888705435906427
2020-04-14,0.10050675675675685,0.6340835119150147,0.7745605567351971,0.6736195249513651,0.8034900455744783,0.9123892763505059
2020-04-15,0.07657657657657652,0.6392873099670089,0.7492102831674321,0.7001539242268884,0.7745210508202366,0.8994662023684632
2020-04-16,0.07434778528528518,0.6699813016414823,0.7501650881764068,0.7289275842986227,0.7849054529463501,0.9051735102397249
2020-04-17,0.05653153153153159,0.6982197739819979,0.7468517486854596,0.6921246454257697,0.7885488126649076,0.9022121090033174
2020-04-18,0.0795001732501731,0.6883915036591957,0.779841381550235,0.6770888650982476,0.7748629997970369,0.9212825042593351
2020-04-19,0.10076743410076745,0.6792912533603044,0.7359001806013963,0.699407612941118,0.8114433694908628,0.8884875305798224
2020-04-20,0.09517776705276668,0.6486205836883523,0.7266388283630771,0.6852158545817325,0.8163871089332829,0.8722144201802224
2020-04-21,0.07547055984555971,0.7041716768172356,0.8032441523797011,0.6910253988519499,0.7873633622314362,0.8923628395112069
2020-04-22,0.05294803732303716,0.6375103650625756,0.8289844530952425,0.697050111428471,0.7926404070863174,0.9312021200755849
2020-04-23,0.0585786679536678,0.6486205836883521,0.8416133750743525,0.6912405671582543,0.8084715416509612,0.9232401422231985
2020-04-24,0.04731740669240652,0.6819512395656823,0.8260186529776863,0.6854310228880374,0.7900018846588766,0.8913755115602802
2020-04-25,0.03605614543114525,0.6930614581914589,0.773552232718367,0.7086691999689049,0.8190256313607238,0.8673026494219818
2020-04-26,0.07547055984555971,0.6819512395656823,0.7730399898067608,0.6389546687263015,0.8005559743686396,0.8526233423926579
2020-04-27,0.08391650579150567,0.6930614581914587,0.7939227295548822,0.5602040660463415,0.792640407086317,0.8495834118167677
2020-04-28,0.07265524453024412,0.6930614581914587,0.8118779973839835,0.49297933949097406,0.7847248398039953,0.8640615844141265
2020-04-29,0.07828587516087503,0.6486205836883521,0.7479522404408093,0.45563226918243654,0.7979174519411987,0.8150202263854766
2020-04-30,0.09628378378378348,0.6315584622273385,0.6748091802956222,0.44442814808987485,0.8443271767810032,0.7312153977542346
2020-05-01,0.12443693693693693,0.6204482436015615,0.653613996794165,0.5188907538084842,0.8865435356200524,0.6898746260227078
2020-05-02,0.1356981981981982,0.5760073690984548,0.6332621008632111,0.47706203506292216,0.9155672823219001,0.6106702215368263
2020-05-03,0.12725225225225226,0.6093380249757848,0.6597577751121527,0.5700147433863936,0.9498680738786277,0.6303939514224464
2020-05-04,0.1497747747747748,0.5537869318469015,0.624650164342934,0.554838791007051,0.9208443271767809,0.5793431483126046
2020-05-05,0.17511261261261266,0.5315664945953482,0.592623952900468,0.5238545548992273,0.9577836411609503,0.5605786098329575
2020-05-06,0.1666666666666667,0.5093460573437952,0.5737960201154352,0.4931801611524818,0.9736147757255936,0.5303774389036857
2020-05-07,0.17792792792792772,0.4204643083375819,0.5638407089037029,0.3793605183074146,0.9815303430079158,0.5035611988867572
2020-05-08,0.17792792792792772,0.38713365246025194,0.47886156468513696,0.3375317995618526,0.9604221635883907,0.46916515426737143
