date,number_unique_users,weekly citywide penetration rate,no_real_movements,jl_simple_means_over_user_means,graph_modularity,rel_tweets_in_residential_areas,mean_rog
2020-05-22,0.17316684957839415,0.17316689070724095,0.3090126739101474,0.5043399819034801,0.5853353608081708,0.6718245777293395,0.3394181323999429
2020-05-23,0.19990490862366309,0.199904909970073,0.3230528321754704,0.2963894024649052,0.7839551164149952,0.9144070498754584,0.4386892898510685
2020-05-24,0.08420954867383317,0.08420958698164703,0.07982929197039387,0.09598413278108965,0.9646256151786953,0.9715826874629571,0.2782524306814122
2020-05-25,0.2918299807090613,0.2918299678948967,0.42252452048768163,0.4321166286741176,0.6891563659912137,0.6911804085729647,0.2646527528105066
2020-05-26,0.2676898930477638,0.26768993382508977,0.36472650373700655,0.44597133750966295,0.6524080361725617,0.6282788925628406,0.26946798376707043
2020-05-27,0.28506451898760066,0.28506453478246435,0.39738240081823883,0.4337507170591014,0.6059090529510287,0.6419078617032488,0.2673131327377495
2020-05-28,0.26200230400610763,0.2620022988811082,0.4025165273573443,0.43670977715566417,0.6819378535903496,0.6352298759282491,0.2890580758306312
2020-05-29,0.29322397257005745,0.293224004523015,0.4510529825080644,0.49387792124223606,0.5968730337638765,0.7126670668006343,0.3408993020598291
2020-05-30,0.195501393991861,0.19550143316395013,0.3470632628414404,0.33893787897977157,0.7354319119810712,0.8483086228618322,0.473102312860188
2020-05-31,0.11349701092698755,0.11349700571051913,0.1941428005284459,0.22588920635771167,0.8875339774991106,0.8650736973663548,0.3669342376114038
2020-06-01,0.2639382144634324,0.263938253233294,0.43025825998747,0.4455540428423661,0.6462114395398487,0.6247805185361505,0.280980842875486
2020-06-02,0.26573608905188106,0.2657360976254576,0.4302946686626003,0.479392319301057,0.6363621853574893,0.5854028474098596,0.29821046026913606
2020-06-03,0.28002791392015053,0.2800279485800866,0.4622509151664447,0.4754103782999042,0.6163748542998998,0.48954704552979,0.30117367499747755
2020-06-04,0.26914097381749275,0.26914100837175214,0.43621770575683233,0.4718874367391262,0.619370893723063,0.574835005787362,0.3188916999525971
2020-06-05,0.2890351804009516,0.2890351673841544,0.4415132384962848,0.5741763895510006,0.5459539685644562,0.5908167989749926,0.3987634145971009
2020-06-06,0.03984124170932714,0.0398412735923235,0.3470632628414404,0.33893787897977157,0.6304604167471946,0.7564988779741988,0.4810822294995019
2020-06-07,0.13031012058540842,0.13031013965722868,0.1941428005284459,0.22588920635771167,0.8657926296289364,0.8377944467489086,0.37491407453007614
2020-06-08,0.28760369731631,0.2876036996219915,0.4851365358873767,0.5454956050128494,0.5828403323884354,0.5654431526214532,0.3510476685514259
2020-06-09,0.2876386323201614,0.28763865834626023,0.48958779004039854,0.4712949408871484,0.5963183999506251,0.559083704374982,0.30115977323607773
2020-06-10,0.30028680786088713,0.3002868167833387,0.5299827956426366,0.5385983177285255,0.5462971758051186,0.49005550532480424,0.34840775139438335
2020-06-11,0.2099346630220653,0.20993467145900185,0.32263673303112456,0.3471275918525697,0.7550922980178258,0.6402112834429801,0.24936619546490765
2020-06-12,0.3027407788631298,0.3027407697324605,0.5400923270311091,0.5226447573822967,0.5379880317856602,0.6441617958169868,0.37472966531145
2020-06-13,0.21816909905181286,0.21816911846344433,0.39651329050867784,0.43005986251573414,0.676261966859155,0.7675657074822142,0.5456696368186094
2020-06-14,0.13070889087327284,0.13070888760591914,0.21604454811129578,0.30024046271164967,0.864407701433013,0.878467891518046,0.429082861054017
2020-06-15,0.2806337380113292,0.28063374647300693,0.46642935592885915,0.49879364361247436,0.6035474881088274,0.502447727912474,0.33001403459117357
2020-06-16,0.2914482518864902,0.29144823932512637,0.49424910714854975,0.5288932758869309,0.594613081223339,0.47852282124551887,0.34492092029341587
2020-06-17,0.3123726150469322,0.3123726457412252,0.5386978915518116,0.541552551288599,0.5508466115184923,0.48097393445259073,0.3582220604956141
2020-06-18,0.3068980443214429,0.3068980405232563,0.5260785105261339,0.49873061925336515,0.577369034302973,0.5375591693146166,0.3515260683252136
2020-06-19,0.3237605742292145,0.32376056516757556,0.5500016945973217,0.6192484362885224,0.5197833092866232,0.5110900965200114,0.44272200861455946
2020-06-20,0.24187292520160053,0.24187291595261445,0.43206711679198295,0.5149133845358751,0.6086044361705916,0.6657578553556864,0.6063623064300732
2020-06-21,0.13070889087327284,0.13070888760591914,0.21604454811129578,0.30024046271164967,0.864407701433013,0.878467891518046,0.4370615818837073
2020-06-22,0.13517034648707235,0.13517037979491545,0.43025825998747,0.4455540428423661,0.46928236737105683,0.5242266409026966,0.30491844033610566
2020-06-23,0.29900869796388574,0.29900869592516416,0.4302946686626003,0.479392319301057,0.5672464401947662,0.5184582112827296,0.3221478185678311
2020-06-24,0.3128685216869687,0.31286850764598495,0.5353551724982626,0.5599924252415527,0.5641576813178167,0.5126396624464735,0.37765601379853464
2020-06-25,0.3074442232840949,0.3074442130920536,0.5351080297403508,0.5029470234537182,0.5566081494837419,0.41942211043846506,0.36212384285061705
2020-06-26,0.32789994614896967,0.32789995411092454,0.5760040321349342,0.6239009309299944,0.5151779124050226,0.5001346953937736,0.45359061731629435
2020-06-27,0.2614825393146604,0.26148257534711916,0.456081574223866,0.4007914911575905,0.6403121155769785,0.7260130672371462,0.5434441806336567
2020-06-28,0.14956186392730791,0.14956187461329062,0.24651139457306045,0.34955221532734154,0.828155599611961,0.7741738933017596,0.47567386823841445
2020-06-29,0.291536015432751,0.29153603862111066,0.5087855643126529,0.5436673420290611,0.5627218761117169,0.48357806124664454,0.37384781303711667
2020-06-30,0.30957696266555784,0.30957698276195655,0.5566399859868546,0.5335837063572506,0.5446162149779016,0.4765274034843382,0.36379133882074804
2020-07-01,0.3180806538469404,0.3180806924403312,0.5728978855787754,0.5825704454174476,0.5241162874138674,0.4545330353481683,0.39966016476123134
2020-07-02,0.32011370065643724,0.32011370325068417,0.5746424819105931,0.5929506622970511,0.5181131190799456,0.43848254650482216,0.426014982044425
2020-07-03,0.3306120953504066,0.3306121301368409,0.6053042909553134,0.6301163060441318,0.48313714092956617,0.48246186921618117,0.46542958187089134
2020-07-04,0.2587703901132235,0.2587703993212028,0.48574239637537375,0.5270740076620627,0.6062166179408275,0.6577559784351212,0.6298728223817995
2020-07-05,0.18188952358879626,0.18188955239550944,0.3291991869959622,0.3949204472942753,0.7486455147504532,0.7671597681951648,0.5118357483961432
2020-07-06,0.3247200087252302,0.3247200326542084,0.5802319685616962,0.5967569225397054,0.5124253988380274,0.4559119923677527,0.41480637581547253
2020-07-07,0.3355345226003913,0.33553452550632784,0.6050363432401842,0.5094924998955772,0.5027516986845207,0.4519059840695353,0.3568025141324103
2020-07-08,0.3471320918057818,0.3471320822824874,0.6435302119857359,0.5928420828250778,0.48302482886670867,0.45591321120347084,0.41401861781437393
2020-07-09,0.3432449335723683,0.34324493663415007,0.6080237002019088,0.5982006426680726,0.4974141653288128,0.4115476083336665,0.43725373254606253
2020-07-10,0.3510311790649007,0.35103118749439044,0.6395183786629728,0.66322024939462,0.4407693284188599,0.444882693923434,0.4939720740187025
2020-07-11,0.261391367475341,0.26139138367493137,0.4768581762978518,0.5765741766909345,0.5463325877631074,0.6857869027609073,0.668601123149194
2020-07-12,0.19076983115316187,0.19076987333039747,0.3457451681325772,0.5475208705410477,0.7334839177097665,0.7168728950029096,0.6146133237404348
2020-07-13,0.32331067954547005,0.3233107015842226,0.5600704549809249,0.6233370604651791,0.47285392639960144,0.37051854231094694,0.43929582062600536
2020-07-14,0.3370299111798829,0.33702993093524525,0.5679733186490603,0.526529096862122,0.5345975538149281,0.4184656550409442,0.375363109964789
2020-07-15,0.3263883681774494,0.3263883917716133,0.5515068661392274,0.5456769158139685,0.5206235062628493,0.4448962545513314,0.3926948331765286
2020-07-16,0.34288024621509056,0.3428802849412016,0.5937503250774565,0.5693542803198405,0.5097197587281805,0.4297944564304414,0.42731012738344937
2020-07-17,0.3578963333583275,0.35789632196847065,0.6448496489499034,0.6397857444795373,0.42989220628331803,0.3876548063181966,0.4873904173822403
2020-07-18,0.28507389179351195,0.28507390694045115,0.5439162446112644,0.527688371420136,0.5539079655435093,0.5857292684715482,0.6462081806915566
2020-07-19,0.2063798133618721,0.20637980618492283,0.35500085736557563,0.5624832359527531,0.7003607697294828,0.6747793856024165,0.6318849379680592
2020-07-20,0.3366004662544904,0.33660047910701635,0.5703890426330486,0.6479172732789644,0.48435684284626457,0.41196308652295355,0.46254228643818596
2020-07-21,0.2949800955685374,0.29498010543850245,0.23454082620511876,0.733901683156926,0.26449931902397383,0.36786014058945854,0.512166282513774
2020-07-22,0.3546175554358866,0.35461756161863256,0.5869016351689681,0.6108385077386638,0.4392669508575211,0.4000526692626493,0.44115166059785715
2020-07-23,0.36303348307100836,0.3630334720010229,0.6364934385527267,0.5844309806392947,0.47946384559550237,0.3919678121046311,0.44465245154240607
2020-07-24,0.37608809755898054,0.3760880831056273,0.6971583448515617,0.6944649967001472,0.4191998853212343,0.40722851917392183,0.5293351024786259
2020-07-25,0.30380501837069956,0.3038050558939977,0.5771996460472762,0.6069888543151117,0.5288769548366272,0.6470081532437807,0.7034483252718491
2020-07-26,0.21413453214361183,0.21413454819500014,0.3905451200798373,0.5530013752263175,0.698188151332463,0.73283854942255,0.63397041723396
2020-07-27,0.363290809196938,0.3632908326092911,0.6121944229963232,0.6582505986186673,0.47646853248063126,0.3968716463446143,0.47693754765040375
2020-07-28,0.36022249337087,0.3602225145798868,0.6323131521892688,0.6579104064418675,0.4577959965816034,0.3510932875356533,0.47293371015686203
2020-07-29,0.3505250475456882,0.35052503346521624,0.6305756026977989,0.6065564349235674,0.49445458303898676,0.38043848414568426,0.4464671843246805
2020-07-30,0.3321296378347796,0.332129672257935,0.5858652462921036,0.5580527278916576,0.5186354410315791,0.416200271651252,0.43624100346391115
2020-07-31,0.36639235588032804,0.36639238442591154,0.6803403892339044,0.6534025583032462,0.42836132555019063,0.4072967458804332,0.5118012633345252
2020-08-01,0.29835941813620903,0.2983594296185147,0.5719921988121711,0.5569356596793371,0.5463390536783982,0.6024490061772388,0.6803290450119712
2020-08-02,0.2162442655469288,0.21624426120629794,0.376758983630861,0.5350606380723913,0.7053844493284642,0.6952718996117607,0.6308003988097222
2020-08-03,0.373787499744378,0.3737875345583952,0.6558646993230671,0.6906059189911257,0.4556800125165949,0.36536680034348323,0.5050130567795426
2020-08-04,0.37708587535190624,0.3770859016927324,0.6643615109633736,0.6074074436117269,0.44283626010184196,0.441913839184804,0.4495347797565619
2020-08-05,0.38345086263897316,0.38345086191942124,0.6885536494411688,0.626841352544148,0.4405905857194547,0.3414247370510498,0.46704399243524003
2020-08-06,0.3858809755898051,0.38588101073721587,0.7023656243047537,0.5836529870647873,0.4075874734707043,0.3322301839976218,0.460119801257048
